"year","event_id","state","month","event","injuries","deaths","damage","damage_num","damage_mod","begin_loc","end_loc","begin_lat","begin_lon","end_lat","end_lon","county","state_fips","county_fips","damage_cpi","CPI","cpi_adj"
2017,689888,"Kentucky","May","Flash Flood",0,0,"1.00K",1,"K","Science Hill","Norwood",37.18,-84.64,37.1552,-84.6428,"Pulaski",21,199,1046.316061841,154.59,1.046316061841
2017,689894,"Kentucky","May","Flash Flood",0,0,"1.00K",1,"K","Himyar","Himyar",36.8436,-83.7814,36.8398,-83.7819,"Knox",21,121,1046.316061841,154.59,1.046316061841
2017,685315,"Tennessee","March","Flash Flood",0,0,"1.00K",1,"K","Clinton","Clinton",36.1006,-84.1879,36.12,-84.1927,"Anderson",47,1,1046.316061841,154.59,1.046316061841
2017,692118,"Tennessee","April","Flash Flood",0,0,"5.00K",5,"K","Mc Kenzie","Mc Kenzie",36.1247,-88.5198,36.1226,-88.5202,"Carroll",47,17,5231.58030920499,154.59,1.046316061841
2017,730107,"Mississippi","December","Flash Flood",0,0,"50.00K",50,"K","Nesbit","Nesbit",34.8924,-90.0494,34.8581,-90.0501,"De Soto",28,33,52315.8030920499,154.59,1.046316061841
2017,730105,"Mississippi","December","Flash Flood",0,0,"1.00K",1,"K","Tunica Arpt","Tunica Arpt",34.6808,-90.3435,34.6682,-90.343,"Tunica",28,143,1046.316061841,154.59,1.046316061841
2017,730109,"Tennessee","December","Flash Flood",0,0,"1.00K",1,"K","Friendship","Maury City",35.8812,-89.2302,35.8654,-89.2267,"Crockett",47,33,1046.316061841,154.59,1.046316061841
2017,691148,"Kentucky","May","Flash Flood",0,0,"40.00K",40,"K","Campbellsville","Campbellsville Arpt",37.35,-85.35,37.3546,-85.3391,"Taylor",21,217,41852.6424736399,154.59,1.046316061841
2017,691149,"Kentucky","May","Flash Flood",0,0,"50.00K",50,"K","Clementsville","Clementsville",37.29,-85.1,37.2936,-85.098,"Casey",21,45,52315.8030920499,154.59,1.046316061841
2017,691152,"Kentucky","May","Flash Flood",0,0,"40.00K",40,"K","Liberty","Liberty",37.32,-84.93,37.3307,-84.9172,"Casey",21,45,41852.6424736399,154.59,1.046316061841
2017,696385,"North Carolina","April","Flash Flood",0,0,"2.00K",2,"K","Banks","Banks",35.6477,-78.7429,35.6422,-78.7462,"Wake",37,183,2092.632123682,154.59,1.046316061841
2017,696386,"North Carolina","April","Flash Flood",0,0,"2.00K",2,"K","Apex","Apex",35.7294,-78.8247,35.7155,-78.8461,"Wake",37,183,2092.632123682,154.59,1.046316061841
2017,676013,"Mississippi","January","Flash Flood",0,0,"40.00K",40,"K","Hazlehurst","Ashley",31.86,-90.39,31.8042,-90.3145,"Copiah",28,29,41852.6424736399,154.59,1.046316061841
2017,676033,"Mississippi","January","Flash Flood",0,0,"15.00K",15,"K","Hattiesburg","Hattiesburg",31.33,-89.34,31.3315,-89.3327,"Forrest",28,35,15694.740927615,154.59,1.046316061841
2017,700540,"Mississippi","June","Flash Flood",0,0,"5.00K",5,"K","Elwood","Hale",31.9997,-88.8025,31.9928,-88.821,"Clarke",28,23,5231.58030920499,154.59,1.046316061841
2017,700541,"Mississippi","June","Flood",0,0,"5.00K",5,"K","Moselle","Moselle",31.47,-89.23,31.4713,-89.2382,"Jones",28,67,5231.58030920499,154.59,1.046316061841
2017,700542,"Mississippi","June","Flood",0,0,"5.00K",5,"K","Lanham","Tawanta",31.52,-89.16,31.5222,-89.1692,"Jones",28,67,5231.58030920499,154.59,1.046316061841
2017,700543,"Mississippi","June","Flood",0,0,"5.00K",5,"K","Gitano","Gitano",31.74,-89.32,31.7465,-89.3074,"Jones",28,67,5231.58030920499,154.59,1.046316061841
2017,680854,"West Virginia","April","Flash Flood",0,0,"2.00K",2,"K","Boaz","Boaz",39.3599,-81.4793,39.3851,-81.4768,"Wood",54,107,2092.632123682,154.59,1.046316061841
2017,691590,"Arkansas","April","Flash Flood",0,0,"40.00K",40,"K","Bentonville Branch J","Bentonville Branch J",36.3269,-94.1615,36.3272,-94.1603,"Benton",5,7,41852.6424736399,154.59,1.046316061841
2017,695133,"Tennessee","April","Flash Flood",0,0,"2.00K",2,"K","Oakdale","Oakdale",35.9595,-84.5953,36.0209,-84.6206,"Morgan",47,129,2092.632123682,154.59,1.046316061841
2017,709835,"North Carolina","June","Flash Flood",0,0,"1.00K",1,"K","Stonehaven","Stonehaven",35.174,-80.78,35.173,-80.78,"Mecklenburg",37,119,1046.316061841,154.59,1.046316061841
2017,695141,"Tennessee","April","Flood",0,0,"1.00K",1,"K","Elgin","Oneida",36.33,-84.6,36.5409,-84.5709,"Scott",47,151,1046.316061841,154.59,1.046316061841
2017,695143,"Tennessee","April","Flood",0,0,"1.00K",1,"K","Maryville","Maryville",35.6681,-83.8692,35.7909,-83.9196,"Blount",47,9,1046.316061841,154.59,1.046316061841
2017,695151,"Tennessee","April","Flood",0,0,"2.00K",2,"K","Bluff City","Bluff City",36.4945,-82.27,36.5379,-82.27,"Sullivan",47,163,2092.632123682,154.59,1.046316061841
2017,688819,"Tennessee","April","Flash Flood",0,0,"15.00K",15,"K","Kettle Mills","Westwood",35.6884,-87.2614,35.5798,-87.0873,"Maury",47,119,15694.740927615,154.59,1.046316061841
2017,695769,"Arkansas","May","Flash Flood",0,0,"1.00K",1,"K","Burton","Burton",35.9323,-89.8798,35.9255,-89.8797,"Mississippi",5,93,1046.316061841,154.59,1.046316061841
2017,698115,"South Carolina","June","Flash Flood",0,0,"0.10K",0.1,"K","Olympia Mills","Olympia Mills",33.9876,-81.029,33.9882,-81.0275,"Richland",45,79,104.6316061841,154.59,1.046316061841
2017,698116,"South Carolina","June","Flash Flood",0,0,"0.10K",0.1,"K","Columbia","Columbia",34.0055,-81.0222,34.0048,-81.0215,"Richland",45,79,104.6316061841,154.59,1.046316061841
2017,681935,"West Virginia","April","Flood",0,0,"10.00K",10,"K","Rockbridge","Iaeger",37.3652,-81.8263,37.4521,-81.836,"Mcdowell",54,47,10463.16061841,154.59,1.046316061841
2017,700473,"Tennessee","June","Flash Flood",0,0,"1.00K",1,"K","Rutherford","Dyer",36.1163,-89.0195,36.0769,-89.0219,"Gibson",47,53,1046.316061841,154.59,1.046316061841
2017,700474,"Tennessee","June","Flash Flood",0,0,"60.00K",60,"K","Trenton","Edison",35.987,-88.9604,35.9425,-88.9666,"Gibson",47,53,62778.9637104599,154.59,1.046316061841
2017,698119,"South Carolina","June","Flash Flood",0,0,"0.10K",0.1,"K","Olympia Mills","Olympia Mills",33.9884,-81.0273,33.9876,-81.0271,"Richland",45,79,104.6316061841,154.59,1.046316061841
2017,698120,"South Carolina","June","Flood",0,0,"0.10K",0.1,"K","Dixiana","Dixiana",33.9036,-81.0672,33.8995,-81.0661,"Lexington",45,63,104.6316061841,154.59,1.046316061841
2017,698122,"South Carolina","June","Flood",0,0,"0.10K",0.1,"K","Langfords Xrds","Langfords Xrds",34.1783,-80.9017,34.1764,-80.9018,"Richland",45,79,104.6316061841,154.59,1.046316061841
2017,698123,"South Carolina","June","Flood",0,0,"0.10K",0.1,"K","Columbia Owens Arpt","Sims",33.9592,-80.9874,33.9567,-80.9843,"Richland",45,79,104.6316061841,154.59,1.046316061841
2017,698118,"South Carolina","June","Flash Flood",0,0,"0.10K",0.1,"K","Woodland Terrace","Woodland Terrace",33.9852,-80.9855,33.9847,-80.9849,"Richland",45,79,104.6316061841,154.59,1.046316061841
2017,699870,"Arkansas","June","Flash Flood",0,0,"10.00K",10,"K","Greensboro","Greensboro",35.9527,-90.6259,35.9427,-90.6374,"Craighead",5,31,10463.16061841,154.59,1.046316061841
2017,699869,"Arkansas","June","Flash Flood",0,0,"10.00K",10,"K","Paragould","Paragould",36.0563,-90.4856,36.0547,-90.4872,"Greene",5,55,10463.16061841,154.59,1.046316061841
2017,693557,"Tennessee","April","Flood",0,0,"5.00K",5,"K","Ewingville","Ewingville",35.9429,-86.8833,35.9298,-86.8792,"Williamson",47,187,5231.58030920499,154.59,1.046316061841
2017,700475,"Tennessee","June","Flash Flood",0,0,"1.00K",1,"K","Lapata","Lapata",36.0504,-89.0799,36.033,-89.0907,"Dyer",47,45,1046.316061841,154.59,1.046316061841
2017,700508,"Mississippi","June","Flash Flood",0,0,"9.00K",9,"K","Ballard","Turnetta",32.6441,-90.0769,32.6504,-89.9945,"Madison",28,89,9416.84455656899,154.59,1.046316061841
2017,700509,"Mississippi","June","Flash Flood",0,0,"20.00K",20,"K","Meridian","Meridian",32.3664,-88.6972,32.3675,-88.6953,"Lauderdale",28,75,20926.32123682,154.59,1.046316061841
2017,709334,"South Carolina","June","Flood",0,0,"0.10K",0.1,"K","Killian","Killian",34.1353,-80.991,34.1299,-80.993,"Richland",45,79,104.6316061841,154.59,1.046316061841
2017,698112,"Arkansas","May","Flood",0,0,"15.00M",15,"M","Supply","Biggers",36.4368,-90.7862,36.3606,-90.7883,"Randolph",5,121,15694740.927615,154.59,1.046316061841
2017,698109,"Arkansas","May","Flash Flood",0,0,"2.00M",2,"M","(Arg)Walnut Ridge Ar","Hoxie",36.1495,-90.9522,36.0636,-91.0207,"Lawrence",5,75,2092632.123682,154.59,1.046316061841
2017,701156,"Mississippi","June","Flood",0,0,"5.00K",5,"K","Savoy","Savoy",32.26,-88.76,32.264,-88.7548,"Lauderdale",28,75,5231.58030920499,154.59,1.046316061841
2017,701161,"Mississippi","June","Flood",0,0,"3.00K",3,"K","Tuckers Crossing","Tuckers Crossing",31.62,-89.04,31.6261,-89.0474,"Jones",28,67,3138.948185523,154.59,1.046316061841
2017,701164,"Mississippi","June","Flash Flood",0,0,"7.00K",7,"K","Laurel","Laurel",31.6914,-89.1341,31.6903,-89.1323,"Jones",28,67,7324.21243288699,154.59,1.046316061841
2017,701166,"Mississippi","June","Flash Flood",0,0,"3.00K",3,"K","Errata","Errata",31.72,-89.05,31.7227,-89.0411,"Jones",28,67,3138.948185523,154.59,1.046316061841
2017,701167,"Mississippi","June","Flash Flood",0,0,"5.00K",5,"K","Sandersville","Sandersville",31.79,-88.98,31.7847,-88.97,"Jones",28,67,5231.58030920499,154.59,1.046316061841
2017,694928,"South Carolina","April","Flash Flood",0,0,"10.00K",10,"K","Andrews","Andrews",33.4517,-79.5639,33.4499,-79.5643,"Georgetown",45,43,10463.16061841,154.59,1.046316061841
2017,694929,"South Carolina","April","Flash Flood",0,0,"50.00K",50,"K","Italy","Andrews",33.4555,-79.5585,33.4489,-79.5606,"Georgetown",45,43,52315.8030920499,154.59,1.046316061841
2017,694931,"North Carolina","April","Flash Flood",0,0,"10.00K",10,"K","Masonboro","Masonboro",34.1886,-77.8816,34.1852,-77.8835,"New Hanover",37,129,10463.16061841,154.59,1.046316061841
2017,694942,"North Carolina","April","Flash Flood",0,0,"1.00K",1,"K","Hampstead","Hampstead",34.3838,-77.7778,34.3837,-77.7777,"Pender",37,141,1046.316061841,154.59,1.046316061841
2017,694957,"North Carolina","April","Flash Flood",0,0,"1.00K",1,"K","Rocky Pt","Rocky Pt",34.4549,-77.8842,34.4545,-77.884,"Pender",37,141,1046.316061841,154.59,1.046316061841
2017,694962,"North Carolina","April","Flash Flood",0,0,"2.00K",2,"K","Penderlea","Penderlea",34.6243,-78.02,34.6132,-78.0101,"Pender",37,141,2092.632123682,154.59,1.046316061841
2017,696352,"North Carolina","April","Flash Flood",0,0,"10.00K",10,"K","(Rdu)Raleigh-Durham","(Rdu)Raleigh-Durham",35.908,-78.7933,35.9042,-78.8103,"Wake",37,183,10463.16061841,154.59,1.046316061841
2017,694963,"North Carolina","April","Flash Flood",0,0,"2.00K",2,"K","Ashton","Ashton",34.463,-77.8853,34.4616,-77.8855,"Pender",37,141,2092.632123682,154.59,1.046316061841
2017,694964,"North Carolina","April","Flash Flood",0,0,"5.00K",5,"K","Burgaw","Burgaw",34.5752,-77.959,34.5685,-77.9591,"Pender",37,141,5231.58030920499,154.59,1.046316061841
2017,694965,"North Carolina","April","Flash Flood",0,0,"2.00K",2,"K","Burgaw","Burgaw",34.5665,-77.9321,34.5696,-77.9361,"Pender",37,141,2092.632123682,154.59,1.046316061841
2017,694970,"North Carolina","April","Flash Flood",0,0,"2.00K",2,"K","Malpass Corner","Malpass Corner",34.5211,-78.0306,34.5233,-78.0232,"Pender",37,141,2092.632123682,154.59,1.046316061841
2017,694971,"North Carolina","April","Flash Flood",0,0,"10.00K",10,"K","Burgaw","Burgaw",34.546,-77.9644,34.5301,-77.9796,"Pender",37,141,10463.16061841,154.59,1.046316061841
2017,700514,"Mississippi","June","Flood",0,0,"20.00K",20,"K","Hattiesburg","Hattiesburg",31.3289,-89.3237,31.3289,-89.3248,"Forrest",28,35,20926.32123682,154.59,1.046316061841
2017,700512,"Mississippi","June","Flash Flood",0,0,"15.00K",15,"K","Langsdale","Langsdale",31.8403,-88.4784,31.8485,-88.58,"Clarke",28,23,15694.740927615,154.59,1.046316061841
2017,700522,"Mississippi","June","Flash Flood",0,0,"2.00K",2,"K","Beechwood","Beechwood",32.3428,-90.8446,32.3436,-90.8456,"Warren",28,149,2092.632123682,154.59,1.046316061841
2017,696350,"North Carolina","April","Flash Flood",0,0,"150.00K",150,"K","Brookhaven","Camp Polk",35.8437,-78.6803,35.8175,-78.6939,"Wake",37,183,156947.40927615,154.59,1.046316061841
2017,700493,"Mississippi","June","Flash Flood",0,0,"40.00K",40,"K","Eastabuchie","(Pib)Pine Belt Rgnl",31.4202,-89.3264,31.4287,-89.3837,"Jones",28,67,41852.6424736399,154.59,1.046316061841
2017,700504,"Mississippi","June","Flash Flood",0,0,"20.00K",20,"K","Jackson","Dixon",32.33,-90.16,32.3443,-90.2434,"Hinds",28,49,20926.32123682,154.59,1.046316061841
2017,700529,"Mississippi","June","Flash Flood",0,0,"2.00K",2,"K","Gluckstadt","Gluckstadt",32.52,-90.12,32.5196,-90.1248,"Madison",28,89,2092.632123682,154.59,1.046316061841
2017,700532,"Mississippi","June","Flash Flood",0,0,"2.00K",2,"K","Gulde","Gulde",32.29,-89.88,32.295,-89.8829,"Rankin",28,121,2092.632123682,154.59,1.046316061841
2017,695308,"Kentucky","June","Flash Flood",0,0,"10.00K",10,"K","Gimlet","Gimlet",38.2196,-83.1566,38.2207,-83.1502,"Elliott",21,63,10463.16061841,154.59,1.046316061841
2017,695700,"West Virginia","June","Flash Flood",0,0,"5.00K",5,"K","Plum Orchard","Kentuck",38.6995,-81.6075,38.6719,-81.6137,"Jackson",54,35,5231.58030920499,154.59,1.046316061841
2017,695702,"West Virginia","June","Flash Flood",0,0,"5.00K",5,"K","Charleston","West Charleston",38.351,-81.6109,38.3752,-81.6463,"Kanawha",54,39,5231.58030920499,154.59,1.046316061841
2017,710147,"North Carolina","June","Flash Flood",0,0,"5.00K",5,"K","Sedgefield","Four Mile",36.04,-79.91,36.04,-79.72,"Guilford",37,81,5231.58030920499,154.59,1.046316061841
2017,710153,"North Carolina","June","Flash Flood",0,0,"5.00K",5,"K","West Hillsboro","Occoneechee",36.065,-79.13,36.065,-79.1,"Orange",37,135,5231.58030920499,154.59,1.046316061841
2017,698107,"Arkansas","May","Flood",0,0,"1.00M",1,"M","Success","Success",36.4953,-90.78,36.4937,-90.7217,"Clay",5,21,1046316.061841,154.59,1.046316061841
2017,710125,"Georgia","June","Flash Flood",0,0,"3.00K",3,"K","Ramhurst","Ramhurst",34.6896,-84.7421,34.6838,-84.7392,"Murray",13,213,3138.948185523,154.59,1.046316061841
2017,710126,"Georgia","June","Flash Flood",0,0,"3.00K",3,"K","Oakton","Oakton",34.562,-85.2828,34.609,-85.2711,"Walker",13,295,3138.948185523,154.59,1.046316061841
2017,710127,"Georgia","June","Flash Flood",0,0,"9.00K",9,"K","Lyerly","Lyerly",34.3986,-85.3952,34.3921,-85.3893,"Chattooga",13,55,9416.84455656899,154.59,1.046316061841
2017,710365,"Georgia","June","Flash Flood",0,0,"12.00K",12,"K","Croxton Crossroads","Sumter",31.9437,-84.2964,31.9139,-84.2492,"Sumter",13,261,12555.792742092,154.59,1.046316061841
2017,693016,"West Virginia","June","Flood",0,0,"4.00K",4,"K","Coal Field","Elkridge",37.9927,-81.3561,38.0861,-81.3323,"Fayette",54,19,4185.264247364,154.59,1.046316061841
2017,710128,"Georgia","June","Flash Flood",0,0,"15.00K",15,"K","Haywood","Zula",34.4725,-85.2005,34.4511,-85.2086,"Chattooga",13,55,15694.740927615,154.59,1.046316061841
2017,710366,"Georgia","June","Flash Flood",0,0,"6.00K",6,"K","Bethany","Bethany",33.5519,-83.4171,33.5504,-83.396,"Morgan",13,211,6277.89637104599,154.59,1.046316061841
2017,710368,"Georgia","June","Flash Flood",0,0,"5.00K",5,"K","Rocky Plains","Rocky Plains",33.5121,-83.9008,33.4848,-83.904,"Newton",13,217,5231.58030920499,154.59,1.046316061841
2017,710733,"Georgia","June","Flash Flood",0,0,"3.00K",3,"K","Oakdale","Oakdale",33.8338,-84.4993,33.8256,-84.4974,"Cobb",13,67,3138.948185523,154.59,1.046316061841
2017,709996,"Alabama","June","Flash Flood",0,0,"50.00K",50,"K","West Bend","Coffeeville",31.796,-88.1049,31.768,-88.087,"Clarke",1,25,52315.8030920499,154.59,1.046316061841
2017,696734,"Kentucky","June","Flash Flood",0,0,"2.00K",2,"K","Five Forks","Fullers",38.1361,-82.6444,38.1517,-82.6543,"Lawrence",21,127,2092.632123682,154.59,1.046316061841
2017,693020,"West Virginia","June","Flood",0,0,"5.00K",5,"K","Dorothy","Rowland",37.9554,-81.4696,37.8561,-81.3962,"Raleigh",54,81,5231.58030920499,154.59,1.046316061841
2017,693548,"West Virginia","June","Flash Flood",0,0,"30.00K",30,"K","South Charleston","Etowah",38.3353,-81.6403,38.3753,-81.5982,"Kanawha",54,39,31389.48185523,154.59,1.046316061841
2017,710732,"Georgia","June","Flash Flood",0,0,"25.00K",25,"K","Buchanan","Tucker",33.9126,-84.2363,33.8614,-84.2033,"De Kalb",13,89,26157.901546025,154.59,1.046316061841
2017,710734,"Georgia","June","Flash Flood",0,0,"20.00K",20,"K","Atlanta","Atlanta",33.81,-84.38,33.809,-84.3716,"Fulton",13,121,20926.32123682,154.59,1.046316061841
2017,710735,"Georgia","June","Flash Flood",0,0,"12.00K",12,"K","Mechanicsville","Mechanicsville",33.9388,-84.2531,33.9247,-84.2555,"Gwinnett",13,135,12555.792742092,154.59,1.046316061841
2017,696740,"Kentucky","June","Flash Flood",0,0,"2.00K",2,"K","Truitt","Kehoe",38.6028,-82.9852,38.4776,-83.0502,"Greenup",21,89,2092.632123682,154.59,1.046316061841
2017,704782,"North Carolina","June","Flash Flood",0,0,"450.00K",450,"K","Mayodan Mayo Arpt","Mayodan",36.39,-79.98,36.4177,-79.977,"Rockingham",37,157,470842.227828449,154.59,1.046316061841
2017,710736,"Georgia","June","Flash Flood",0,0,"5.00K",5,"K","Luxomni","Luxomni",33.94,-84.1138,33.9372,-84.1108,"Gwinnett",13,135,5231.58030920499,154.59,1.046316061841
2017,701120,"Arkansas","June","Flash Flood",0,0,"5.00K",5,"K","Hamburg","Hamburg",33.2378,-91.8715,33.2281,-91.8706,"Ashley",5,3,5231.58030920499,154.59,1.046316061841
2017,701123,"Arkansas","June","Flood",0,0,"5.00K",5,"K","Crossett Muni Arpt","Hamburg",33.1924,-91.8345,33.2037,-91.8224,"Ashley",5,3,5231.58030920499,154.59,1.046316061841
2017,700335,"Mississippi","June","Flash Flood",0,0,"3.00K",3,"K","Post","Post",32.53,-88.9,32.5347,-88.8809,"Lauderdale",28,75,3138.948185523,154.59,1.046316061841
2017,700336,"Mississippi","June","Flash Flood",0,0,"3.00K",3,"K","Cleveland Muni Arpt","Cleveland Muni Arpt",33.7379,-90.7477,33.7379,-90.743,"Bolivar",28,11,3138.948185523,154.59,1.046316061841
2017,694401,"West Virginia","June","Flash Flood",0,0,"5.00K",5,"K","Hewett","Hewett",37.9739,-81.8797,37.9823,-81.8924,"Boone",54,5,5231.58030920499,154.59,1.046316061841
2017,700877,"Mississippi","June","Flash Flood",0,0,"5.00K",5,"K","Meridian","Meridian",32.35,-88.7,32.3516,-88.6959,"Lauderdale",28,75,5231.58030920499,154.59,1.046316061841
2017,701162,"Mississippi","June","Flash Flood",0,0,"10.00K",10,"K","Tuckers","Lanham",31.6172,-89.1032,31.5824,-89.105,"Jones",28,67,10463.16061841,154.59,1.046316061841
2017,697043,"Kentucky","June","Flash Flood",0,0,"60.00K",60,"K","Ironville","Princess",38.4684,-82.7109,38.3868,-82.7335,"Boyd",21,19,62778.9637104599,154.59,1.046316061841
2017,703398,"Kentucky","June","Flash Flood",0,0,"100.00K",100,"K","Coldwater","Almo",36.65,-88.45,36.7102,-88.2828,"Calloway",21,35,104631.6061841,154.59,1.046316061841
2017,709951,"Alabama","June","Flash Flood",0,0,"460.00K",460,"K","Copeland Co","Healing Spgs",31.5859,-88.3737,31.6347,-88.3946,"Washington",1,129,481305.388446859,154.59,1.046316061841
2017,694411,"West Virginia","June","Flash Flood",0,0,"25.00K",25,"K","Chapmanville","Chapmanville",37.9836,-81.9856,37.9704,-81.9956,"Logan",54,45,26157.901546025,154.59,1.046316061841
2017,694419,"West Virginia","June","Flash Flood",0,0,"10.00K",10,"K","Ramage","Haddleton",38.0007,-81.8715,38.0269,-81.8501,"Boone",54,5,10463.16061841,154.59,1.046316061841
2017,694429,"West Virginia","June","Flood",0,0,"5.00K",5,"K","Hewett","Hewett",37.983,-81.8936,37.9642,-81.8625,"Boone",54,5,5231.58030920499,154.59,1.046316061841
2017,697047,"Kentucky","June","Flash Flood",0,0,"60.00K",60,"K","Princess","Meads",38.3953,-82.7363,38.4144,-82.7389,"Boyd",21,19,62778.9637104599,154.59,1.046316061841
2017,709953,"Alabama","June","Flash Flood",0,0,"25.00K",25,"K","Jordan","Bigbee",31.5289,-88.2298,31.6067,-88.1955,"Washington",1,129,26157.901546025,154.59,1.046316061841
2017,709955,"Alabama","June","Flash Flood",0,0,"15.00K",15,"K","Mc Intosh","Sims Chapel",31.2906,-88.0644,31.2152,-88.1488,"Washington",1,129,15694.740927615,154.59,1.046316061841
2017,701138,"Arkansas","June","Flood",0,0,"5.00K",5,"K","Mist","Mist",33.2638,-91.7596,33.2663,-91.7536,"Ashley",5,3,5231.58030920499,154.59,1.046316061841
2017,700346,"Mississippi","June","Flash Flood",0,0,"5.00K",5,"K","Chunky","Chunky",32.3577,-88.9347,32.3439,-88.9336,"Newton",28,101,5231.58030920499,154.59,1.046316061841
2017,697055,"Kentucky","June","Flood",0,0,"10.00K",10,"K","Garner","Boltsfork",38.2772,-82.7824,38.2643,-82.7069,"Boyd",21,19,10463.16061841,154.59,1.046316061841
2017,687043,"North Carolina","April","Flood",0,0,"5.00K",5,"K","Roaring River","Roaring River",36.2214,-81.0272,36.2218,-81.0258,"Wilkes",37,193,5231.58030920499,154.59,1.046316061841
2017,699287,"Mississippi","June","Flash Flood",0,0,"1.50M",1.5,"M","Sanford","Lux",31.47,-89.42,31.4682,-89.4023,"Covington",28,31,1569474.0927615,154.59,1.046316061841
